game_n,winner,turn_outcome
90,3,"(1, 1, 1, 0, 1, 0, 2, 2, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 1, 0, 1, 2, 0, 2, 0, 2, 2, 1, 1, 1)"
91,1,"(1, 1, 0, 1, 1, 0, 2, 0, 2, 1, 1, 0, 2, 1, 0, 0, 1, 1, 0, 1, 0, 2, 1, 2, 0, 0, 0, 2, 2, 2, 0, 0, 1, 1, 2, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 0, 0, 2, 0, 1)"
92,3,"(1, 0, 0, 2, 1, 2, 1, 2, 0, 2, 2, 2, 2, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 1, 1, 0, 2, 1)"
93,5,"(0, 1, 1, 1, 2, 2, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 1, 1, 0, 2, 2, 0, 1, 2, 1, 2, 1, 0, 0, 2, 1, 0, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 1, 2, 2, 2, 2, 1)"
94,3,"(1, 1, 2, 0, 0, 1, 0, 1, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 1, 1, 1, 0, 2, 2, 2, 0, 0, 1, 2, 0, 1, 1, 2, 1, 0, 2, 2, 2, 2, 2, 1, 0, 2, 0, 2, 1, 0, 1)"
95,4,"(1, 1, 2, 1, 1, 0, 1, 0, 0, 2, 2, 1, 0, 2, 0, 2, 0, 0, 1, 2, 0, 2, 1, 0, 2, 2, 1, 2, 0, 0, 1, 2, 0, 0, 1, 0, 2, 0, 2, 1, 2, 1, 0, 0, 0, 0, 1, 1, 1)"
96,0,"(0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 2, 0, 0, 2, 1, 0, 0, 2, 1, 0, 2, 0, 2, 2, 0, 1, 0, 2, 1, 0, 1, 0, 2, 1, 0, 1, 0, 2, 1)"
97,3,"(0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 2, 1, 1, 2, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 0, 2, 1, 2, 2, 1)"
98,3,"(1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 2, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 1)"
99,6,"(1, 1, 1, 0, 1, 2, 1, 0, 1, 2, 1, 2, 2, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 2, 1, 2, 2, 0, 2, 2, 0, 0, 1, 2, 0, 1)"
