game_n,winner,turn_outcome
89,,"(1, 1, 1, 2, 2, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 1, 2, 2, 0, 2, 1, 2, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 1, 2, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 2, 1)"
90,2,"(1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 0, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 1, 1, 0, 2, 1, 2, 1)"
91,2,"(1, 1, 1, 2, 2, 0, 0, 1, 2, 1, 2, 2, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1)"
92,3,"(1, 1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 2, 2, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 0, 2, 0, 0, 2, 1)"
93,1,"(1, 1, 1, 2, 0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 2, 1, 1, 2, 0, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 0, 2, 1, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 1)"
94,1,"(0, 1, 0, 1, 2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 0, 2, 2, 2, 1, 2, 2, 2, 0, 2, 1, 0, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1)"
95,3,"(1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 1, 1, 0, 0, 1, 2, 0, 0, 2, 2, 1, 0, 2, 0, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 2, 2, 2, 2, 1, 2, 1, 2, 2, 0, 2, 1, 0, 0, 1)"
96,6,"(1, 0, 1, 0, 2, 0, 1, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 2, 2, 2, 1, 0, 1, 0, 2, 2, 2, 1, 2, 0, 2, 2, 0, 2, 2, 1, 1, 2, 1, 0, 2, 0, 1, 2, 0, 0, 2, 2, 1)"
97,,"(0, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 2, 2, 2, 0, 1, 1, 1, 1, 0, 2, 0, 0, 1, 1, 1)"
98,3,"(0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 1, 2, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 2, 1, 1, 0, 0, 1, 2, 1, 2, 2, 0, 0, 2, 2, 0, 0, 2, 1)"
99,1,"(1, 1, 1, 1, 0, 2, 0, 2, 1, 1, 2, 1, 2, 0, 2, 0, 0, 2, 0, 2, 1, 0, 2, 2, 2, 1, 1, 0, 1, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 2, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1)"
