game_n,winner,turn_outcome
86,3,"(0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1, 0, 1, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 1, 2, 1, 2, 2, 2, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 0, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 2, 1, 0, 2, 1, 1, 0, 1, 2, 2, 2, 1)"
87,2,"(1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 1, 2, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 2, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1)"
88,0,"(1, 0, 1, 1, 1, 2, 2, 1, 0, 0, 1, 1, 2, 1, 2, 0, 2, 0, 2, 2, 1, 1, 1, 0, 2, 0, 0, 1, 1, 0, 2, 1, 0, 0, 0, 2, 2, 2, 2, 2, 1, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 1)"
89,,"(1, 1, 1, 2, 0, 2, 1, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 2, 0, 2, 0, 2, 0, 2, 1, 2, 0, 2, 0, 2, 0, 0, 1, 0, 1, 2, 1, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 0, 1)"
90,4,"(1, 2, 1, 2, 0, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 0, 1, 1, 2, 1, 0, 0, 1, 2, 2, 1, 0, 2, 1, 0, 1, 2, 1, 2, 2, 1)"
91,2,"(0, 1, 1, 0, 0, 2, 1, 0, 1, 2, 2, 1, 0, 1, 0, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 2, 2, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1)"
92,,"(1, 0, 1, 1, 1, 0, 2, 2, 2, 2, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 2, 2, 2, 0, 0, 2, 0, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 1, 0, 1)"
93,5,"(0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 2, 1, 1, 0, 2, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 0, 0, 0, 2, 1, 0, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 2, 1)"
94,2,"(1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 1, 0, 1, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 2, 1)"
95,5,"(1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 2, 2, 1, 2, 2, 2, 1, 0, 1, 1, 2, 2, 2, 2, 0, 1, 2, 1, 2, 2, 0, 2, 2, 0, 2, 1, 2, 0, 0, 2, 1, 2, 2, 0, 1, 1)"
96,4,"(1, 0, 1, 0, 2, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 1, 0, 1, 1)"
97,3,"(0, 1, 0, 0, 1, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 2, 0, 0, 1, 1, 2, 2, 2, 2, 1, 0, 0, 2, 2, 1, 0, 2, 2, 0, 1)"
98,5,"(0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 0, 2, 0, 1, 0, 2, 0, 1, 2, 1, 2, 0, 2, 1, 1)"
99,5,"(1, 2, 2, 1, 2, 2, 1, 1, 0, 0, 1, 1, 0, 2, 2, 2, 1, 2, 1, 1, 2, 0, 2, 1, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 0, 0, 1, 1, 2, 0, 2, 0, 2, 1, 0, 0, 2, 1)"
