game_n,winner,turn_outcome
7857,3,"(0, 1, 1, 2, 0, 0, 2, 1, 2, 0, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 2, 1, 0, 2, 1, 2, 2, 1)"
7858,1,"(0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 0, 0, 1, 1, 2, 1, 0, 2, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 0, 2, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
7859,3,"(1, 0, 1, 1, 2, 1, 2, 1, 0, 0, 1, 0, 2, 0, 1, 1, 2, 0, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 1, 2, 2, 2, 2, 0, 0, 2, 2, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1)"
7860,4,"(0, 1, 1, 2, 2, 0, 1, 1, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 1, 1, 0, 1, 0, 1, 2, 2, 1, 1, 0, 0, 2, 2, 2, 2, 2, 1)"
7861,3,"(0, 0, 1, 0, 2, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 1, 0, 0, 2, 2, 0, 2, 1, 2, 1, 0, 1, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 0, 2, 2, 2, 1)"
7862,6,"(1, 1, 0, 1, 2, 0, 1, 1, 2, 0, 2, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 0, 0, 2, 2, 2, 1, 2, 2, 0, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 1)"
7863,6,"(1, 1, 2, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 0, 1)"
7864,6,"(1, 1, 1, 0, 2, 1, 2, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 2, 2, 1, 2, 1, 1, 0, 1, 0, 2, 0, 2, 1, 0, 0, 1, 2, 1, 2, 0, 1)"
7865,4,"(0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 1, 2, 1, 1, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 0, 2, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 2, 1, 2, 1)"
7866,,"(1, 1, 0, 2, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 1)"
7867,4,"(1, 1, 1, 2, 0, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 1)"
7868,1,"(1, 1, 1, 1, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1)"
7869,5,"(0, 1, 0, 1, 2, 1, 0, 0, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 1, 1, 0, 0, 1, 2, 0, 0, 2, 1, 1, 2, 0, 0, 1, 2, 1, 0, 0, 2, 0, 1, 2, 1, 1)"
7870,,"(0, 0, 1, 2, 1, 0, 1, 1, 2, 2, 0, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 1, 1, 0, 2, 0, 1, 2, 1, 2, 2, 2, 1, 0, 1, 1, 2, 1)"
7871,5,"(1, 1, 1, 0, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 0, 0, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 0, 1, 2, 2, 1, 0, 1, 1, 2, 1, 0, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 1)"
7872,2,"(0, 1, 2, 1, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 2, 1, 1, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 2, 0, 1, 2, 1, 1)"
7873,0,"(1, 1, 1, 1, 2, 0, 2, 1, 2, 0, 1, 1, 1, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 2, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 2, 0, 1, 2, 1)"
7874,2,"(1, 0, 1, 1, 1, 0, 2, 2, 1, 2, 2, 0, 2, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 2, 1, 1, 2, 2, 1, 0, 0, 2, 0, 1, 2, 1)"
7875,3,"(1, 1, 1, 0, 1, 2, 1, 2, 2, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 2, 1, 2, 0, 1, 0, 2, 0, 0, 0, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 1)"
7876,6,"(1, 2, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 0, 2, 2, 2, 0, 1, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 2, 2, 2, 0, 1, 2, 1, 1, 2, 0, 2, 2, 0, 0, 2, 2, 0, 2, 0, 1)"
7877,2,"(1, 2, 1, 0, 1, 0, 2, 0, 0, 2, 0, 1, 1, 2, 0, 2, 2, 1, 2, 2, 0, 1, 0, 2, 1, 0, 1, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 2, 1, 0, 1)"
7878,2,"(1, 1, 0, 1, 0, 1, 1, 2, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1, 2, 0, 2, 1, 1, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 1)"
7879,,"(1, 0, 0, 0, 0, 2, 1, 0, 2, 0, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 0, 2, 0, 0, 2, 2, 1, 1, 1)"
7880,0,"(1, 1, 1, 1, 0, 2, 1, 2, 2, 2, 2, 0, 1, 0, 1, 2, 0, 1, 2, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 1, 0, 1, 1)"
7881,1,"(0, 1, 1, 0, 0, 2, 1, 1, 2, 2, 2, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 0, 0, 2, 1, 2, 2, 0, 1)"
7882,,"(1, 1, 1, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 1, 0, 2, 2, 1)"
7883,,"(1, 2, 0, 2, 1, 1, 0, 2, 2, 1, 2, 2, 1, 1, 2, 2, 0, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 2, 1, 2, 0, 0, 1, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1)"
7884,,"(0, 1, 2, 0, 1, 1, 0, 2, 2, 1, 2, 1, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 2, 1, 2, 2, 0, 1, 1, 0, 0, 2, 2, 0, 1, 0, 1, 1, 0, 1, 2, 2, 0, 1)"
7885,4,"(0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 1, 0, 2, 2, 0, 1, 2, 2, 1, 0, 0, 2, 1, 1)"
7886,0,"(1, 0, 0, 1, 1, 2, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 0, 0, 2, 1, 0, 2, 1)"
7887,,"(1, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 1, 1, 0, 1, 1, 0, 0, 2, 0, 2, 1, 0, 1, 0, 2, 0, 1)"
7888,0,"(1, 1, 1, 2, 1, 1, 0, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 0, 2, 1, 2, 0, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1)"
7889,2,"(0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 1)"
7890,2,"(1, 2, 1, 2, 1, 2, 2, 0, 2, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 0, 0, 2, 1, 1, 2, 0, 2, 2, 0, 2, 2, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2, 1)"
7891,3,"(1, 0, 1, 1, 2, 0, 2, 2, 0, 1, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 1, 2, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 2, 1, 1, 2, 0, 1)"
7892,6,"(1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 0, 0, 2, 2, 0, 1, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 1)"
7893,6,"(1, 1, 1, 0, 0, 2, 1, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 2, 2, 1, 0, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 0, 2, 1, 0, 2, 1)"
7894,1,"(1, 2, 2, 0, 2, 2, 1, 0, 1, 0, 1, 1, 0, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 1, 0, 2, 1, 0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 2, 0, 1)"
7895,3,"(1, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 0, 2, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 2, 1)"
7896,6,"(1, 1, 0, 1, 0, 2, 0, 1, 1, 0, 1, 2, 1, 1, 2, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 2, 1, 1, 1)"
7897,4,"(0, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 2, 0, 2, 1, 2, 1, 2, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 0, 2, 0, 1, 0, 0, 0, 0, 2, 2, 2, 2, 1, 1, 0, 2, 0, 2, 1)"
7898,1,"(1, 1, 1, 0, 2, 2, 1, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 1, 1, 0, 2, 0, 0, 2, 0, 2, 2, 0, 1, 1, 0, 2, 2, 0, 2, 2, 1, 0, 1, 2, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 1)"
7899,0,"(1, 1, 2, 0, 1, 0, 0, 1, 2, 1, 2, 2, 0, 1, 0, 1, 2, 1, 2, 2, 1, 1, 0, 2, 2, 0, 1, 2, 2, 2, 1, 0, 2, 2, 0, 2, 1, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1)"
7900,,"(1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 1, 1, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 2, 0, 2, 0, 1, 0, 2, 2, 1, 2, 1)"
7901,3,"(1, 0, 0, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 0, 1, 2, 0, 0, 1, 2, 2, 2, 1, 1, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 2, 1, 0, 1)"
7902,1,"(1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2, 0, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 1)"
7903,4,"(1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 2, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 2, 2, 0, 1, 2, 1)"
7904,4,"(1, 1, 1, 2, 0, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 0, 1, 2, 0, 1, 2, 2, 0, 2, 1, 2, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1)"
7905,4,"(0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 1, 0, 1, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1)"
7906,5,"(1, 1, 1, 1, 0, 0, 2, 2, 2, 1, 2, 0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 0, 1, 2, 2, 2, 0, 1, 2, 2, 0, 2, 2, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 0, 0, 1)"
7907,6,"(1, 1, 0, 1, 1, 2, 1, 1, 2, 2, 1, 2, 0, 1, 0, 2, 2, 0, 2, 1, 2, 0, 2, 2, 0, 0, 1, 1, 2, 1, 0, 2, 1, 0, 2, 2, 0, 2, 1, 2, 2, 1, 2, 2, 0, 1)"
7908,0,"(1, 0, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 0, 0, 1, 2, 2, 2, 0, 1, 1, 2, 1, 2, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1)"
7909,3,"(0, 1, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 0, 0, 1, 2, 2, 1, 2, 1, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1)"
7910,6,"(1, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 1, 1, 0, 2, 1, 0, 2, 0, 2, 0, 1, 2, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 0, 2, 0, 2, 0, 1)"
7911,0,"(0, 1, 2, 1, 2, 1, 1, 0, 2, 2, 2, 2, 0, 1, 2, 2, 2, 0, 0, 2, 2, 1, 2, 0, 2, 2, 1, 2, 2, 1, 2, 1, 0, 2, 2, 2, 0, 1, 2, 0, 2, 2, 1, 2, 2, 0, 1, 2, 0, 2, 1, 1, 2, 2, 0, 2, 1, 2, 2, 2, 2, 1)"
7912,3,"(0, 1, 0, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 2, 0, 1, 1, 0, 2, 2, 1, 2, 2, 2, 1, 2, 2, 0, 1, 1, 0, 2, 2, 2, 0, 2, 2, 0, 1, 0, 2, 1, 0, 0, 2, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1)"
7913,1,"(1, 1, 2, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 0, 2, 0, 1, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 2, 2, 0, 2, 0, 2, 1, 0, 2, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 2, 0, 1, 0, 0, 2, 1, 2, 1)"
7914,4,"(1, 0, 1, 0, 0, 2, 2, 2, 0, 1, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 2, 2, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 1, 0, 2, 1)"
7915,,"(1, 1, 1, 0, 2, 1, 2, 2, 1, 0, 1, 1, 0, 2, 0, 1, 2, 2, 0, 2, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 1)"
7916,1,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 0, 2, 2, 1, 2, 0, 2, 1, 0, 1, 2, 2, 0, 0, 2, 1, 2, 1, 0, 2, 1, 0, 2, 1)"
7917,,"(0, 0, 1, 2, 0, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 1, 2, 2, 0, 0, 0, 2, 0, 2, 1)"
7918,5,"(1, 2, 1, 2, 2, 1, 0, 2, 0, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 0, 1, 1, 2, 1, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 1, 2, 2, 0, 0, 0, 2, 1, 2, 2, 0, 2, 1)"
7919,0,"(1, 1, 1, 1, 2, 2, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 0, 1, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 2, 1, 0, 2, 2, 2, 2, 2, 1)"
7920,0,"(1, 1, 2, 2, 0, 1, 2, 0, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 0, 2, 2, 1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 0, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 1)"
7921,,"(0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 0, 2, 0, 0, 1, 0, 2, 2, 1, 0, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 0, 1)"
7922,4,"(0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 2, 0, 0, 2, 2, 2, 1, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 2, 1)"
7923,5,"(1, 0, 1, 1, 2, 0, 1, 2, 2, 2, 1, 2, 0, 2, 0, 2, 0, 2, 1, 2, 0, 1, 2, 2, 0, 0, 2, 0, 0, 1, 2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 2, 1, 0, 1, 2, 1, 2, 0, 2, 1, 1)"
7924,6,"(1, 2, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 1, 1, 0, 0, 2, 1, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 0, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 0, 1)"
7925,4,"(1, 1, 2, 1, 0, 1, 1, 2, 0, 0, 1, 0, 2, 1, 0, 2, 1, 0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 1, 2, 1, 2, 0, 2, 0, 1, 1)"
7926,2,"(1, 1, 2, 1, 1, 1, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 1, 1, 1, 2, 1, 2, 0, 0, 2, 2, 2, 2, 0, 0, 0, 1, 2, 0, 2, 2, 2, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1)"
7927,1,"(1, 1, 1, 1, 2, 1, 2, 0, 1, 2, 0, 2, 1, 1, 2, 1, 1, 1, 1, 2, 0, 0, 1, 0, 0, 1, 2, 1, 1)"
7928,4,"(0, 0, 0, 0, 1, 2, 2, 1, 2, 0, 1, 0, 0, 2, 1, 0, 2, 2, 2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 0, 2, 2, 1, 0, 1)"
7929,1,"(1, 0, 1, 1, 0, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 0, 0, 0, 1, 1, 0, 2, 1, 0, 2, 1, 0, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 2, 1, 0, 2, 0, 0, 0, 2, 1, 1, 2, 2, 1)"
7930,,"(1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 2, 1, 1, 2, 2, 0, 0, 2, 0, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1)"
7931,0,"(1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 1, 2, 0, 1, 2, 2, 0, 2, 0, 2, 1, 2, 2, 0, 2, 1, 2, 0, 0, 1, 0, 1, 1, 1, 2, 2, 2, 0, 2, 1, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1)"
7932,6,"(0, 1, 1, 1, 1, 0, 2, 0, 2, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 1, 2, 1, 2, 0, 1, 2, 2, 1)"
7933,5,"(1, 1, 0, 2, 1, 1, 2, 1, 2, 2, 0, 1, 2, 0, 0, 1, 1, 0, 2, 2, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 0, 1, 0, 1, 1, 2, 2, 1, 2, 0, 1, 0, 2, 2, 0, 1)"
7934,,"(1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 1, 0, 0, 0, 2, 0, 1, 2, 2, 2, 0, 0, 2, 1, 1, 2, 2, 2, 0, 2, 1, 1, 1, 2, 2, 1)"
7935,0,"(1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 2, 0, 2, 0, 1, 2, 1, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 1)"
7936,2,"(1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 1, 0, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 1)"
7937,3,"(0, 1, 1, 0, 1, 2, 2, 0, 2, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2, 1, 2, 0, 1, 2, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 0, 1, 1, 2, 2, 0, 2, 0, 0, 0, 2, 0, 1, 1)"
7938,,"(1, 1, 1, 2, 0, 0, 2, 2, 2, 2, 1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 1, 0, 2, 1, 2, 1, 2, 2, 0, 1, 1, 2, 2, 0, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 1, 2, 2, 2, 1)"
7939,3,"(0, 1, 1, 2, 0, 2, 2, 2, 2, 2, 1, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 2, 1, 0, 2, 2, 2, 0, 0, 0, 2, 1, 2, 2, 0, 0, 1)"
7940,0,"(1, 1, 0, 1, 0, 0, 1, 2, 1, 0, 1, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 2, 2, 2, 0, 2, 2, 2, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 1)"
7941,3,"(1, 1, 0, 2, 1, 0, 1, 2, 1, 2, 1, 0, 0, 2, 0, 0, 1, 1, 2, 1, 0, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 0, 2, 1, 2, 0, 1, 0, 2, 1, 1)"
7942,5,"(0, 1, 0, 1, 1, 0, 1, 0, 2, 0, 1, 2, 0, 1, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 0, 1, 2, 0, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1)"
7943,4,"(0, 1, 2, 0, 1, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 1, 2, 0, 2, 0, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 1, 2, 2, 2, 0, 0, 2, 0, 0, 2, 2, 1, 0, 0, 1, 0, 2, 1, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 2, 1)"
7944,3,"(1, 1, 0, 0, 0, 1, 1, 2, 1, 0, 0, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 2, 1, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1)"
